Tr_Evid_Loss,Tr_MSE,alphatr,betatr,vtr,gammatr,alphatest,betatest,vtest,gammatest,Test_MSE
0.7387324571609497,0.07308614999055862,4.0111260414123535,0.2862846255302429,1.4631855487823486,0.16995219886302948,4.021764278411865,0.285438597202301,1.4656758308410645,0.1666487455368042,0.06882307678461075
0.7384270429611206,0.07307716459035873,4.012628078460693,0.28626149892807007,1.4635202884674072,0.16993160545825958,4.02325963973999,0.2854195535182953,1.4660087823867798,0.16662798821926117,0.06881708651781082
0.7381234765052795,0.07306824624538422,4.014127254486084,0.28623878955841064,1.4638546705245972,0.16991117596626282,4.024752140045166,0.2854008972644806,1.4663413763046265,0.16660742461681366,0.06881113350391388
0.7378217577934265,0.07305938005447388,4.015624046325684,0.28621652722358704,1.4641886949539185,0.1698908656835556,4.026241779327393,0.28538262844085693,1.4666736125946045,0.16658705472946167,0.06880523264408112
0.7375219464302063,0.07305058091878891,4.017118453979492,0.28619471192359924,1.4645222425460815,0.16987065970897675,4.027729511260986,0.2853648364543915,1.4670053720474243,0.16656683385372162,0.06879937648773193
0.7372238039970398,0.07304184138774872,4.01861047744751,0.2861732840538025,1.4648555517196655,0.16985061764717102,4.029214859008789,0.28534749150276184,1.467336654663086,0.16654683649539948,0.06879356503486633
0.7369275093078613,0.0730331540107727,4.020100116729736,0.28615236282348633,1.4651882648468018,0.16983075439929962,4.030697345733643,0.285330593585968,1.4676676988601685,0.16652704775333405,0.06878779083490372
0.736632764339447,0.07302451878786087,4.021587371826172,0.286131888628006,1.4655207395553589,0.16981099545955658,4.032177925109863,0.28531414270401,1.4679982662200928,0.16650745272636414,0.06878206133842468
0.7363396883010864,0.07301594316959381,4.023072719573975,0.28611189126968384,1.4658527374267578,0.16979143023490906,4.033656120300293,0.2852981686592102,1.4683282375335693,0.16648808121681213,0.06877637654542923
0.7360482215881348,0.07300740480422974,4.02455472946167,0.2860923707485199,1.4661840200424194,0.16977204382419586,4.035130977630615,0.2852826714515686,1.4686578512191772,0.16646893322467804,0.06877073645591736
0.7357582449913025,0.07299891859292984,4.026034832000732,0.28607332706451416,1.466515064239502,0.1697527915239334,4.036604404449463,0.28526759147644043,1.4689868688583374,0.16645000874996185,0.06876513361930847
0.7354699969291687,0.07299049943685532,4.027512550354004,0.28605473041534424,1.4668455123901367,0.1697337031364441,4.038074016571045,0.28525304794311523,1.4693156480789185,0.16643132269382477,0.06875958293676376
0.7351832985877991,0.07298212498426437,4.028987407684326,0.28603655099868774,1.467175841331482,0.16971474885940552,4.039542198181152,0.2852388620376587,1.4696438312530518,0.1664128601551056,0.06875406950712204
0.7348980903625488,0.07297380268573761,4.030460357666016,0.28601881861686707,1.4675054550170898,0.16969594359397888,4.0410075187683105,0.28522512316703796,1.4699715375900269,0.16639462113380432,0.06874861568212509
0.7346144318580627,0.07296552509069443,4.031930446624756,0.2860015034675598,1.4678345918655396,0.16967733204364777,4.042470455169678,0.28521180152893066,1.4702987670898438,0.16637660562992096,0.06874318420886993
0.7343323230743408,0.07295728474855423,4.033397674560547,0.28598469495773315,1.4681631326675415,0.16965901851654053,4.0439300537109375,0.28519898653030396,1.4706252813339233,0.16635891795158386,0.06873779743909836
0.7340515851974487,0.07294909656047821,4.034861087799072,0.28596824407577515,1.4684910774230957,0.1696409434080124,4.045387268066406,0.2851865589618683,1.4709514379501343,0.16634149849414825,0.06873245537281036
0.7337722778320312,0.07294091582298279,4.036322593688965,0.28595229983329773,1.4688184261322021,0.169623002409935,4.046840667724609,0.28517457842826843,1.4712767601013184,0.16632415354251862,0.06872713565826416
0.7334941029548645,0.07293278723955154,4.037779808044434,0.28593680262565613,1.4691450595855713,0.16960515081882477,4.048290252685547,0.2851630747318268,1.4716013669967651,0.16630691289901733,0.06872183084487915
0.7332173585891724,0.07292468100786209,4.039234638214111,0.28592175245285034,1.4694710969924927,0.1695873886346817,4.04973840713501,0.28515198826789856,1.4719254970550537,0.1662897914648056,0.06871658563613892
0.7329418659210205,0.07291662693023682,4.040687084197998,0.2859070301055908,1.4697967767715454,0.1695697158575058,4.051183223724365,0.2851412892341614,1.4722490310668945,0.16627280414104462,0.06871136277914047
0.7326677441596985,0.07290861755609512,4.0421366691589355,0.2858927249908447,1.4701218605041504,0.16955207288265228,4.0526251792907715,0.28513091802597046,1.4725722074508667,0.1662559062242508,0.06870619207620621
0.7323949337005615,0.07290064543485641,4.043583869934082,0.2858787178993225,1.4704467058181763,0.16953445971012115,4.0540642738342285,0.2851209342479706,1.4728949069976807,0.16623908281326294,0.06870104372501373
0.7321233749389648,0.07289272546768188,4.045029640197754,0.28586509823799133,1.470771074295044,0.16951678693294525,4.055502891540527,0.28511127829551697,1.4732171297073364,0.16622234880924225,0.06869593262672424
0.7318532466888428,0.07288484275341034,4.046473026275635,0.28585177659988403,1.471095085144043,0.16949908435344696,4.056939125061035,0.28510192036628723,1.4735392332077026,0.16620561480522156,0.06869085878133774
0.7315845489501953,0.07287700474262238,4.047915458679199,0.2858387529850006,1.4714189767837524,0.16948142647743225,4.05837345123291,0.28509289026260376,1.4738609790802002,0.1661890149116516,0.06868581473827362
0.7313170433044434,0.0728691965341568,4.0493550300598145,0.28582602739334106,1.4717422723770142,0.1694638580083847,4.0598063468933105,0.2850841283798218,1.474182367324829,0.1661725789308548,0.06868080794811249
0.7310507893562317,0.0728614330291748,4.050793647766113,0.2858136296272278,1.4720654487609863,0.16944639384746552,4.06123685836792,0.28507566452026367,1.4745033979415894,0.16615626215934753,0.06867583096027374
0.7307858467102051,0.0728537067770958,4.052229881286621,0.2858015298843384,1.4723879098892212,0.16942903399467468,4.06266450881958,0.28506752848625183,1.4748238325119019,0.1661400943994522,0.06867088377475739
0.7305222153663635,0.07284602522850037,4.0536627769470215,0.28578975796699524,1.4727100133895874,0.16941189765930176,4.064089775085449,0.28505972027778625,1.4751439094543457,0.16612417995929718,0.06866596639156342
0.7302597761154175,0.07283835113048553,4.055093765258789,0.28577831387519836,1.473031759262085,0.16939495503902435,4.065512657165527,0.28505218029022217,1.4754635095596313,0.16610851883888245,0.06866107881069183
0.7299983501434326,0.07283072918653488,4.056522369384766,0.28576719760894775,1.4733530282974243,0.16937826573848724,4.066933631896973,0.2850450575351715,1.4757826328277588,0.1660931259393692,0.06865621358156204
0.7297382950782776,0.07282313704490662,4.057949066162109,0.2857564091682434,1.4736738204956055,0.16936184465885162,4.068352222442627,0.28503817319869995,1.4761013984680176,0.16607806086540222,0.06865137815475464
0.7294793725013733,0.07281558215618134,4.059373378753662,0.2857459485530853,1.4739943742752075,0.1693456619977951,4.06976842880249,0.28503164649009705,1.4764196872711182,0.16606329381465912,0.06864657253026962
